"split","scene_name","sample_token","image_path","annotation_token","class_id","class_name","source_category","visibility_token","center_x_m","center_y_m","center_z_m","distance_m","within_10m","bbox_x1","bbox_y1","bbox_x2","bbox_y2","label_provenance"
"train","scene-0553","47188ae2bc8c4faf83c909b135701176","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313362404.jpg","43a5233c1aab464a9444ad8ea0851492","8","obstacle","movable_object.barrier","4","-2.9503","1.8996","61.3706","61.4708","0","761.25","496.32","771.72","521.81","official_3d_box_projected_to_cam_front"
"train","scene-0553","47188ae2bc8c4faf83c909b135701176","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313362404.jpg","c8fe62890fb845a7947b1a9a98a19243","2","car","vehicle.car","4","-12.0756","1.0872","47.3444","48.8723","0","466.19","471.29","543.80","526.69","official_3d_box_projected_to_cam_front"
"train","scene-0553","47188ae2bc8c4faf83c909b135701176","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313362404.jpg","48a2aebf22d14162b95615fab36839dd","0","person","human.pedestrian.adult","4","-28.1680","1.2345","45.8734","53.8454","0","41.87","476.41","72.49","531.15","official_3d_box_projected_to_cam_front"
"train","scene-0553","47188ae2bc8c4faf83c909b135701176","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313362404.jpg","115f1dd0a78e4a548e73067fa8328bf5","0","person","human.pedestrian.adult","4","3.8657","0.3921","7.3769","8.3376","1","1368.57","365.90","1600.00","715.51","official_3d_box_projected_to_cam_front"
"train","scene-0553","a5f101af325144bd8b8f67694766e255","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313862404.jpg","344c156dce4f411e82b6bcbb6da02dfa","0","person","human.pedestrian.adult","4","3.1525","0.4038","8.7187","9.2799","1","1199.39","399.21","1363.76","659.69","official_3d_box_projected_to_cam_front"
"train","scene-0553","a5f101af325144bd8b8f67694766e255","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313862404.jpg","52e28b01944344e7974f1f35c7de089c","0","person","human.pedestrian.adult","4","2.9162","0.5424","6.2929","6.9569","1","1300.45","408.52","1527.47","759.33","official_3d_box_projected_to_cam_front"
"train","scene-0553","a5f101af325144bd8b8f67694766e255","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313862404.jpg","260936692bff4cc6bb375ca463480941","0","person","human.pedestrian.adult","3","0.0600","1.5268","49.4416","49.4652","0","818.39","491.84","837.91","525.67","official_3d_box_projected_to_cam_front"
"train","scene-0553","a5f101af325144bd8b8f67694766e255","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313862404.jpg","3eaaa7b8836f49d18a9b299cdd83f86d","8","obstacle","movable_object.barrier","4","-1.9070","1.5298","49.6673","49.7274","0","767.52","496.43","790.08","521.42","official_3d_box_projected_to_cam_front"
"train","scene-0553","a5f101af325144bd8b8f67694766e255","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313862404.jpg","1f2ea00c232148adb4ff2cd1bdd82d2f","4","bus","vehicle.bus.rigid","4","-10.2212","0.9827","118.2050","118.6502","0","701.78","462.26","736.05","497.46","official_3d_box_projected_to_cam_front"
"train","scene-0553","a5f101af325144bd8b8f67694766e255","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313862404.jpg","fb0020c5139c4de6acca5660456f51f6","0","person","human.pedestrian.adult","4","-28.6645","1.5521","68.1136","73.9156","0","292.72","482.82","305.96","514.29","official_3d_box_projected_to_cam_front"
"train","scene-0553","a5f101af325144bd8b8f67694766e255","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313862404.jpg","e43367c0d915423d905930552133804c","8","obstacle","movable_object.barrier","3","-3.2847","1.9057","67.2642","67.3714","0","760.57","495.11","770.46","516.31","official_3d_box_projected_to_cam_front"
"train","scene-0553","a5f101af325144bd8b8f67694766e255","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313862404.jpg","df61cd6a53e74acc847d588d538c7405","0","person","human.pedestrian.adult","2","-2.4824","1.6279","65.9777","66.0445","0","772.96","483.53","786.00","518.34","official_3d_box_projected_to_cam_front"
"train","scene-0553","a5f101af325144bd8b8f67694766e255","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313862404.jpg","e4113180b22d4ff1a3def20977371d95","8","obstacle","movable_object.barrier","4","-2.3522","1.5227","52.5900","52.6646","0","762.67","494.93","778.87","518.22","official_3d_box_projected_to_cam_front"
"train","scene-0553","a5f101af325144bd8b8f67694766e255","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313862404.jpg","75e37391310644398bac0f27a3aaeac9","2","car","vehicle.car","4","-15.7345","1.3567","49.7896","52.2342","0","390.07","481.45","467.36","527.79","official_3d_box_projected_to_cam_front"
"train","scene-0553","a5f101af325144bd8b8f67694766e255","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313862404.jpg","bfe3cc9b8ff6439395c53e4bfd8bc4da","8","obstacle","movable_object.barrier","4","-2.9439","1.8948","61.3709","61.4707","0","761.38","496.22","771.85","521.71","official_3d_box_projected_to_cam_front"
"train","scene-0553","a5f101af325144bd8b8f67694766e255","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313862404.jpg","399e5d82b39e4a6bbd96964fcd5d93ca","2","car","vehicle.car","4","-12.0706","1.0831","47.3456","48.8721","0","466.34","471.18","543.94","526.57","official_3d_box_projected_to_cam_front"
"train","scene-0553","a5f101af325144bd8b8f67694766e255","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313862404.jpg","796f87850a9b4d919bf65afe8bf7f2a5","0","person","human.pedestrian.adult","4","-28.0733","1.3232","45.1835","53.2110","0","32.44","478.98","63.68","534.57","official_3d_box_projected_to_cam_front"
"train","scene-0553","a5f101af325144bd8b8f67694766e255","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489313862404.jpg","b039762f3acc4a26a60b4b893c91f860","0","person","human.pedestrian.adult","4","4.5327","0.3367","7.2880","8.5892","1","1481.36","354.30","1600.00","708.46","official_3d_box_projected_to_cam_front"
"train","scene-0553","6f114ec641f8426399b69e844c0dfd62","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314362404.jpg","ca867f5250ba42d389ab391816c0d466","0","person","human.pedestrian.adult","4","3.6989","0.3922","8.7094","9.4704","1","1276.53","397.38","1444.90","658.15","official_3d_box_projected_to_cam_front"
"train","scene-0553","6f114ec641f8426399b69e844c0dfd62","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314362404.jpg","a664ca7ef15b4e81936c1a795224afca","0","person","human.pedestrian.adult","4","3.4811","0.5111","6.2643","7.1847","1","1409.06","401.63","1600.00","754.08","official_3d_box_projected_to_cam_front"
"train","scene-0553","6f114ec641f8426399b69e844c0dfd62","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314362404.jpg","ea148f4a333647608103402734740882","0","person","human.pedestrian.adult","3","0.0599","1.5354","49.4410","49.4649","0","818.39","492.06","837.91","525.89","official_3d_box_projected_to_cam_front"
"train","scene-0553","6f114ec641f8426399b69e844c0dfd62","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314362404.jpg","5d2a642b6df84830a839b4af438c5a9f","8","obstacle","movable_object.barrier","4","-1.9056","1.5373","49.6681","49.7284","0","767.55","496.62","790.11","521.60","official_3d_box_projected_to_cam_front"
"train","scene-0553","6f114ec641f8426399b69e844c0dfd62","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314362404.jpg","e4d051a7a6a341df99fb5b76a38eb8b1","4","bus","vehicle.bus.rigid","4","-10.7665","1.0017","122.1009","122.5787","0","700.64","462.71","732.80","496.74","official_3d_box_projected_to_cam_front"
"train","scene-0553","6f114ec641f8426399b69e844c0dfd62","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314362404.jpg","2b43836c82c24b7da489669460fe6051","0","person","human.pedestrian.adult","4","-28.7418","1.5268","68.9424","74.7093","0","297.76","482.20","310.78","513.30","official_3d_box_projected_to_cam_front"
"train","scene-0553","6f114ec641f8426399b69e844c0dfd62","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314362404.jpg","0d2e85164d26465eaa9719c8a75dbdc7","8","obstacle","movable_object.barrier","3","-3.2821","1.9169","67.2643","67.3716","0","760.62","495.31","770.51","516.52","official_3d_box_projected_to_cam_front"
"train","scene-0553","6f114ec641f8426399b69e844c0dfd62","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314362404.jpg","c49d7fc04fa441a5a65225ee0e8a56bb","0","person","human.pedestrian.adult","2","-2.3774","1.6138","65.2539","65.3172","0","774.37","483.41","787.57","518.60","official_3d_box_projected_to_cam_front"
"train","scene-0553","6f114ec641f8426399b69e844c0dfd62","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314362404.jpg","bc98e05e5d554a398d0126377fce370f","8","obstacle","movable_object.barrier","4","-2.3500","1.5306","52.5901","52.6649","0","762.72","495.12","778.92","518.40","official_3d_box_projected_to_cam_front"
"train","scene-0553","6f114ec641f8426399b69e844c0dfd62","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314362404.jpg","371c1162519d467584037da45cd74117","2","car","vehicle.car","4","-15.7360","1.3622","49.7487","52.1958","0","389.65","481.59","467.05","527.98","official_3d_box_projected_to_cam_front"
"train","scene-0553","6f114ec641f8426399b69e844c0dfd62","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314362404.jpg","34d101b02abd4065bd24ae191763af41","8","obstacle","movable_object.barrier","4","-2.9415","1.9050","61.3710","61.4710","0","761.43","496.43","771.90","521.92","official_3d_box_projected_to_cam_front"
"train","scene-0553","6f114ec641f8426399b69e844c0dfd62","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314362404.jpg","aeb71cf56f9b4e3da399f87f06c52fa2","2","car","vehicle.car","4","-12.0686","1.0895","47.3462","48.8723","0","466.39","471.35","544.00","526.75","official_3d_box_projected_to_cam_front"
"train","scene-0553","6f114ec641f8426399b69e844c0dfd62","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314362404.jpg","c67d83fc1dd143b3b723f38dea979f9f","0","person","human.pedestrian.adult","4","-28.0303","1.3438","44.4904","52.6013","0","21.17","479.71","53.10","536.17","official_3d_box_projected_to_cam_front"
"train","scene-0553","6f114ec641f8426399b69e844c0dfd62","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314362404.jpg","fd5372b0c95b470685ae0f1ae49676eb","0","person","human.pedestrian.adult","4","5.1986","0.2842","7.2004","8.8855","1","1596.45","342.93","1600.00","701.70","official_3d_box_projected_to_cam_front"
"train","scene-0553","ed5b84e7ea6f434e99d7816b37d15f2f","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314862404.jpg","de4773faf8fe4b7ea2cf69060a387c52","0","person","human.pedestrian.adult","4","4.2238","0.3644","8.8485","9.8117","1","1342.70","395.09","1511.78","649.91","official_3d_box_projected_to_cam_front"
"train","scene-0553","ed5b84e7ea6f434e99d7816b37d15f2f","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314862404.jpg","cccd72c4a8ea4024a9ba486abc5c7d86","0","person","human.pedestrian.adult","4","4.0458","0.4785","6.2364","7.4491","1","1518.49","394.38","1600.00","748.47","official_3d_box_projected_to_cam_front"
"train","scene-0553","ed5b84e7ea6f434e99d7816b37d15f2f","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314862404.jpg","d496105188bf4c23a8ebf6f81ae7ba4c","0","person","human.pedestrian.adult","3","0.0537","1.5312","49.4412","49.4649","0","818.23","491.95","837.76","525.78","official_3d_box_projected_to_cam_front"
"train","scene-0553","ed5b84e7ea6f434e99d7816b37d15f2f","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314862404.jpg","f9b2e6a63c2d4c2681c588997b9d95a8","8","obstacle","movable_object.barrier","4","-1.9096","1.5319","49.6688","49.7290","0","767.45","496.48","790.01","521.47","official_3d_box_projected_to_cam_front"
"train","scene-0553","ed5b84e7ea6f434e99d7816b37d15f2f","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314862404.jpg","fb969caf361043a6a91df0b4e4600412","4","bus","vehicle.bus.rigid","4","-11.2614","0.9924","126.0123","126.5184","0","700.46","462.86","729.86","495.79","official_3d_box_projected_to_cam_front"
"train","scene-0553","ed5b84e7ea6f434e99d7816b37d15f2f","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314862404.jpg","e13a243f3dec44ef824e25ef881e3284","0","person","human.pedestrian.adult","4","-28.8272","1.6370","69.7654","75.5043","0","302.50","484.04","315.30","514.77","official_3d_box_projected_to_cam_front"
"train","scene-0553","ed5b84e7ea6f434e99d7816b37d15f2f","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314862404.jpg","b35498c279ea4fdc9d3905bd780b3c45","8","obstacle","movable_object.barrier","3","-3.2866","1.9110","67.2641","67.3715","0","760.53","495.20","770.43","516.41","official_3d_box_projected_to_cam_front"
"train","scene-0553","ed5b84e7ea6f434e99d7816b37d15f2f","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314862404.jpg","c135e8eb4a4d470f8407aced778db6ba","0","person","human.pedestrian.adult","2","-2.2795","1.5829","64.5299","64.5895","0","775.68","482.96","789.05","518.55","official_3d_box_projected_to_cam_front"
"train","scene-0553","ed5b84e7ea6f434e99d7816b37d15f2f","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314862404.jpg","6448269c71a94651a37e929a2a3c7965","8","obstacle","movable_object.barrier","4","-2.3536","1.5240","52.5900","52.6647","0","762.64","494.96","778.84","518.24","official_3d_box_projected_to_cam_front"
"train","scene-0553","ed5b84e7ea6f434e99d7816b37d15f2f","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314862404.jpg","01bf8da6721b4032bef0302b132c68cd","2","car","vehicle.car","4","-15.7422","1.3564","49.7053","52.1562","0","389.08","481.45","466.60","527.88","official_3d_box_projected_to_cam_front"
"train","scene-0553","ed5b84e7ea6f434e99d7816b37d15f2f","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314862404.jpg","03171d8320dc494093922ecf7f816ac1","8","obstacle","movable_object.barrier","4","-2.9456","1.8996","61.3708","61.4708","0","761.34","496.32","771.82","521.81","official_3d_box_projected_to_cam_front"
"train","scene-0553","ed5b84e7ea6f434e99d7816b37d15f2f","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314862404.jpg","db94fd3066904b4c9bfec7d24e2fc9e1","2","car","vehicle.car","4","-12.0718","1.0849","47.3454","48.8722","0","466.30","471.22","543.92","526.63","official_3d_box_projected_to_cam_front"
"train","scene-0553","ed5b84e7ea6f434e99d7816b37d15f2f","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489314862404.jpg","5e1b42f7367543d09cbf673fbdb58185","0","person","human.pedestrian.adult","4","-27.9854","1.2780","43.7960","51.9895","0","9.57","477.96","42.22","535.33","official_3d_box_projected_to_cam_front"
"train","scene-0553","739b12938d0e410d9b8fc832dfad5510","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489315412404.jpg","23a8be7ea66647ec91fbb8962ca4ac91","0","person","human.pedestrian.adult","4","4.8176","0.3336","8.9214","10.1446","0","1420.99","391.46","1591.70","644.95","official_3d_box_projected_to_cam_front"
"train","scene-0553","739b12938d0e410d9b8fc832dfad5510","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489315412404.jpg","ec9ca85762e24b74af24f1e80546c3bc","0","person","human.pedestrian.adult","3","0.0488","1.5328","49.4407","49.4645","0","818.11","491.99","837.63","525.82","official_3d_box_projected_to_cam_front"
"train","scene-0553","739b12938d0e410d9b8fc832dfad5510","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489315412404.jpg","7fa3741a642c4ee9bb188a884e8e4c07","8","obstacle","movable_object.barrier","4","-1.9116","1.5327","49.6695","49.7299","0","767.40","496.50","789.96","521.48","official_3d_box_projected_to_cam_front"
"train","scene-0553","739b12938d0e410d9b8fc832dfad5510","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489315412404.jpg","64185ea37c28484487ceef22c2a726ca","4","bus","vehicle.bus.rigid","4","-11.6915","0.9995","130.3312","130.8584","0","700.51","463.17","728.90","494.97","official_3d_box_projected_to_cam_front"
"train","scene-0553","739b12938d0e410d9b8fc832dfad5510","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489315412404.jpg","bfd136d7a2dc4e9dad72e088c3c5c0d0","0","person","human.pedestrian.adult","4","-28.9234","1.7118","70.6699","76.3789","0","307.52","485.19","320.12","515.53","official_3d_box_projected_to_cam_front"
"train","scene-0553","739b12938d0e410d9b8fc832dfad5510","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489315412404.jpg","1cdb4e1706064e77bb8924785da998db","8","obstacle","movable_object.barrier","3","-3.2884","1.9134","67.2640","67.3715","0","760.50","495.25","770.39","516.45","official_3d_box_projected_to_cam_front"
"train","scene-0553","739b12938d0e410d9b8fc832dfad5510","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489315412404.jpg","4056b6f605ac4547ba692b3d218e0406","0","person","human.pedestrian.adult","2","-2.1684","1.5566","63.7330","63.7888","0","777.22","482.60","790.77","518.64","official_3d_box_projected_to_cam_front"
"train","scene-0553","739b12938d0e410d9b8fc832dfad5510","data/fcw/images/nuscenes_mini/train/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489315412404.jpg","3b376f0fae204ec9ba1e12bdbed126f0","8","obstacle","movable_object.barrier","4","-2.3550","1.5238","52.5900","52.6647","0","762.60","494.96","778.80","518.24","official_3d_box_projected_to_cam_front"
